"Row.names","Connectivity","PValue","pert_id","pert_iname","pert_type","cell_id","pert_idose","pert_itime","distil_id"
"KMS002_NOMO1_24H:M20",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:M20|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:M20|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:M20"
"KMS002_NOMO1_24H:M21",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:M21|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:M21|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:M21|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:M21"
"KMS002_NOMO1_24H:M24",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:M24|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:M24|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:M24"
"KMS002_NOMO1_24H:N13",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:N13"
"KMS002_NOMO1_24H:N14",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N14|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:N14"
"KMS002_NOMO1_24H:N15",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N15|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:N15"
"KMS002_NOMO1_24H:N18",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:N18"
"KMS002_NOMO1_24H:N20",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N20|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:N20|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:N20|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:N20"
"KMS002_NOMO1_24H:N21",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N21|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:N21"
"KMS002_NOMO1_24H:N22",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N22|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:N22|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:N22|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:N22"
"KMS002_NOMO1_24H:N23",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N23|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:N23|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:N23|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:N23"
"KMS002_NOMO1_24H:N24",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N24"
"KMS002_NOMO1_24H:O13",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:O13"
"KMS002_NOMO1_24H:O21",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:O21|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:O21|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:O21|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:O21"
"KMS002_NOMO1_24H:O22",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:O22|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:O22|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:O22"
"KMS002_NOMO1_24H:O24",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:O24"
"KMS002_NOMO1_24H:P09",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P09|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P09"
"KMS002_NOMO1_24H:P11",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P11|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P11|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P11"
"KMS002_NOMO1_24H:P13",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P13"
"KMS002_NOMO1_24H:P14",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P14|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P14"
"KMS002_NOMO1_24H:P15",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P15|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P15|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P15"
"KMS002_NOMO1_24H:P16",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P16|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P16|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P16"
"KMS002_NOMO1_24H:P17",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P17|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P17|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P17"
"KMS002_NOMO1_24H:P18",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P18|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P18"
"KMS002_NOMO1_24H:P19",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P19|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P19|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P19"
"KMS002_NOMO1_24H:P21",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P21|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P21"
"KMS002_NOMO1_24H:P22",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P22|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:P22"
"KMS002_NOMO1_24H:P23",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P23"
"KMS002_NOMO1_24H:P24",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:P24|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:P24"
"KMS002_NOMO1_6H:A05",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:A05"
"KMS002_NOMO1_6H:A07",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:A07"
"KMS002_NOMO1_6H:A13",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:A13"
"KMS002_NOMO1_6H:A16",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:A16"
"KMS002_NOMO1_6H:A17",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:A17"
"KMS002_NOMO1_6H:A21",0,1,"DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:A21"
"KMS002_NOMO1_6H:BRD-K03073752-001-02-5:0.01",0,1,"BRD-K03073752","TUL_XIX003","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:O09|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O09|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:O09"
"KMS002_NOMO1_6H:BRD-K03073752-001-02-5:0.04",0,1,"BRD-K03073752","TUL_XIX003","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:O08|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O08|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:O08"
"KMS002_NOMO1_6H:BRD-K03073752-001-02-5:0.12",0,1,"BRD-K03073752","TUL_XIX003","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:O07|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O07|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:O07"
"KMS002_NOMO1_6H:BRD-K03073752-001-02-5:0.37",0,1,"BRD-K03073752","TUL_XIX003","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:O06|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O06|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:O06"
"KMS002_NOMO1_6H:BRD-K03073752-001-02-5:1.11",0,1,"BRD-K03073752","TUL_XIX003","trt_cp","NOMO1","1 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:O05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:O05"
"KMS002_NOMO1_6H:BRD-K03073752-001-02-5:10",0,1,"BRD-K03073752","TUL_XIX003","trt_cp","NOMO1","10 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:O03|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O03|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:O03"
"KMS002_NOMO1_6H:BRD-K03073752-001-02-5:3.33",0,1,"BRD-K03073752","TUL_XIX003","trt_cp","NOMO1","3 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:O04|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O04|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:O04"
"KMS002_NOMO1_6H:BRD-K03763695-001-01-3:0",0,1,"BRD-K03763695","TUL_XIX002","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D10|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D11|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D10|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D11|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D10|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D11"
"KMS002_NOMO1_6H:BRD-K03763695-001-01-3:0.01",0,1,"BRD-K03763695","TUL_XIX002","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D09|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D09|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D09"
"KMS002_NOMO1_6H:BRD-K03763695-001-01-3:0.04",0,1,"BRD-K03763695","TUL_XIX002","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D08|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D08|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D08"
"KMS002_NOMO1_6H:BRD-K03763695-001-01-3:0.12",0,1,"BRD-K03763695","TUL_XIX002","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D07|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D07|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D07"
"KMS002_NOMO1_6H:BRD-K03763695-001-01-3:0.37",0,1,"BRD-K03763695","TUL_XIX002","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D06|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D06|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D06"
"KMS002_NOMO1_6H:BRD-K03763695-001-01-3:1.11",0,1,"BRD-K03763695","TUL_XIX002","trt_cp","NOMO1","1 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D05"
"KMS002_NOMO1_6H:BRD-K03763695-001-01-3:10",0,1,"BRD-K03763695","TUL_XIX002","trt_cp","NOMO1","10 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D03|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D03|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D03"
"KMS002_NOMO1_6H:BRD-K05922103-001-01-9:0.12",0,1,"BRD-K05922103","BG-STK33-03","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:K07|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:K07|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:K07"
"KMS002_NOMO1_6H:BRD-K09085930-001-02-8:0",0,1,"BRD-K09085930","TUL_XX087","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:B21|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:B22|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:B21|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:B22|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:B21|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:B22"
"KMS002_NOMO1_6H:BRD-K09085930-001-02-8:0.04",0,1,"BRD-K09085930","TUL_XX087","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:B19|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:B19|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:B19"
"KMS002_NOMO1_6H:BRD-K09085930-001-02-8:0.12",0,1,"BRD-K09085930","TUL_XX087","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:B18|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:B18|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:B18"
"KMS002_NOMO1_6H:BRD-K09085930-001-02-8:0.37",0,1,"BRD-K09085930","TUL_XX087","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:B17|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:B17|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:B17"
"KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0.01",0,1,"BRD-K12683773","methyl-fasudil","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C20|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C20|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C20"
"KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0.37",0,1,"BRD-K12683773","methyl-fasudil","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C17|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C17|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C17"
"KMS002_NOMO1_6H:BRD-K12683773-300-02-1:1.11",0,1,"BRD-K12683773","methyl-fasudil","trt_cp","NOMO1","1 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C16|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C16|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C16"
"KMS002_NOMO1_6H:BRD-K22828899-001-01-5:0",0,1,"BRD-K22828899","TUL-XXI039","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E21|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E22|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E21|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E22|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E21|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E22"
"KMS002_NOMO1_6H:BRD-K22828899-001-01-5:0.01",0,1,"BRD-K22828899","TUL-XXI039","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E20|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E20|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E20"
"KMS002_NOMO1_6H:BRD-K22828899-001-01-5:0.04",0,1,"BRD-K22828899","TUL-XXI039","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E19|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E19|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E19"
"KMS002_NOMO1_6H:BRD-K22828899-001-01-5:0.37",0,1,"BRD-K22828899","TUL-XXI039","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E17|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E17|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E17"
"KMS002_NOMO1_6H:BRD-K22828899-001-01-5:1.11",0,1,"BRD-K22828899","TUL-XXI039","trt_cp","NOMO1","1 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E16|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E16|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E16"
"KMS002_NOMO1_6H:BRD-K22828899-001-01-5:10",0,1,"BRD-K22828899","TUL-XXI039","trt_cp","NOMO1","10 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E14|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E14|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E14"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:0",0,1,"BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H10|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H11|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H10|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H11|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H10|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H11"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:0.01",0,1,"BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H09|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H09|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H09"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:0.04",0,1,"BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H08|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H08|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H08"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:0.12",0,1,"BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H07|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H07|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H07"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:0.37",0,1,"BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H06|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H06|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H06"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:1.12",0,1,"BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","1 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H05"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:10.05",0,1,"BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","10 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H03|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H03|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H03"
"KMS002_NOMO1_6H:BRD-K35669573-001-02-9:0",0,1,"BRD-K35669573","TUL-XX023","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N10|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N11|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N10|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N11|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N10|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N11"
"KMS002_NOMO1_6H:BRD-K35669573-001-02-9:0.01",0,1,"BRD-K35669573","TUL-XX023","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N09|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N09|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N09"
"KMS002_NOMO1_6H:BRD-K35669573-001-02-9:0.04",0,1,"BRD-K35669573","TUL-XX023","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N08|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N08|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N08"
"KMS002_NOMO1_6H:BRD-K35669573-001-02-9:0.12",0,1,"BRD-K35669573","TUL-XX023","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N07|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N07|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N07"
"KMS002_NOMO1_6H:BRD-K35669573-001-02-9:1.11",0,1,"BRD-K35669573","TUL-XX023","trt_cp","NOMO1","1 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N05"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0",0,1,"BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F10|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F11|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F10|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F11|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F10|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F11"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.01",0,1,"BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F09|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F09|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F09"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.04",0,1,"BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F08|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F08|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F08"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.37",0,1,"BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F06|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F06|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F06"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:3.33",0,1,"BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","3 µM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F04|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F04|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F04"
"KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0",0,1,"BRD-K46625679","MW-STK33-97","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D21|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D22|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D21|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D22|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D21|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D22"
"KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0.01",0,1,"BRD-K46625679","MW-STK33-97","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D20|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D20|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D20"
"KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0.04",0,1,"BRD-K46625679","MW-STK33-97","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D19|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D19|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D19"
"KMS002_NOMO1_6H:BRD-K46625679-001-01-3:0.12",0,1,"BRD-K46625679","MW-STK33-97","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:D18|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:D18|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:D18"
